C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_08_325.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_08_325.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_08_325.jpg, 0, 0, 0, 6.115498E-05
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_08_435.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_08_435.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_08_435.jpg, 0, 0, 0, 4.98267E-05
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_08_542.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_08_542.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_08_542.jpg, 0, 0, 0, 4.646878E-05
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_08_656.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_08_656.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_08_656.jpg, 0, 0, 0, 6.035746E-05
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_08_767.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_08_767.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_08_767.jpg, 0, 0, 0, 5.371997E-05
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_08_875.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_08_875.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_08_875.jpg, 0, 0, 0, 7.743859E-05
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_08_981.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_08_981.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_08_981.jpg, 0, 0, 0, 8.018659E-05
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_09_084.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_09_084.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_09_084.jpg, 0, 0, 0, 5.060253E-05
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_09_194.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_09_194.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_09_194.jpg, 0, 0, 0, 9.467769E-05
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_09_302.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_09_302.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_09_302.jpg, 0, 0, 0, 0.0001020271
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_09_404.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_09_404.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_09_404.jpg, 0, 0, 0, 3.723947E-05
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_09_512.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_09_512.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_09_512.jpg, 0, 0, 0, 5.337067E-05
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_09_638.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_09_638.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_09_638.jpg, 0, 0.08360243, 0, 0.06815884
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_09_766.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_09_766.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_09_766.jpg, 0, 0.4703483, 0, 0.6063091
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_09_881.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_09_881.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_09_881.jpg, 0, 0.7872421, 0, 1.394618
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_09_978.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_09_978.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_09_978.jpg, 0, 1, 0, 2.633863
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_10_092.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_10_092.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_10_092.jpg, 0, 1, 0, 4.082038
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_10_202.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_10_202.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_10_202.jpg, 0, 1, 0, 5.518909
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_10_315.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_10_315.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_10_315.jpg, -0.1332863, 1, 0, 6.700368
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_10_428.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_10_428.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_10_428.jpg, -0.2959886, 1, 0, 8.066599
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_10_528.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_10_528.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_10_528.jpg, -0.009801684, 1, 0, 9.223072
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_10_632.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_10_632.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_10_632.jpg, 0, 1, 0, 10.3699
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_10_739.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_10_739.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_10_739.jpg, 0, 1, 0, 11.60868
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_10_873.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_10_873.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_10_873.jpg, 0, 1, 0, 13.00177
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_10_987.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_10_987.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_10_987.jpg, 0, 1, 0, 14.40079
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_11_094.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_11_094.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_11_094.jpg, 0, 1, 0, 15.56828
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_11_232.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_11_232.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_11_232.jpg, -0.2262994, 1, 0, 17.02174
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_11_336.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_11_336.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_11_336.jpg, -0.2911656, 1, 0, 18.0514
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_11_449.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_11_449.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_11_449.jpg, 0, 1, 0, 19.33771
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_11_556.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_11_556.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_11_556.jpg, 0, 1, 0, 20.37347
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_11_672.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_11_672.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_11_672.jpg, -0.346192, 1, 0, 21.58921
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_11_782.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_11_782.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_11_782.jpg, -0.01596259, 1, 0, 22.83923
C:\Users\taleb\Desktop\v1.2\IMG\center_2019_07_01_02_53_11_893.jpg, C:\Users\taleb\Desktop\v1.2\IMG\left_2019_07_01_02_53_11_893.jpg, C:\Users\taleb\Desktop\v1.2\IMG\right_2019_07_01_02_53_11_893.jpg, 0, 1, 0, 23.85917
